javaProg,pythonProg,dataStructure,softwareAnalysisDesign,intelligenceSystemDev,peer1,peer2,peer3,peer4,peer5,peer6,peer7,peer8,peer9,peer10,peer_mean,peer_std,peer_mean_graph,FinalExam
8,5,10,9,10,6,8,8,6,8,8,8,9,8,4,7.3,1.4177446878757827,7.039479159333877,7.244259123872755
4,9,7,8,9,6,6,5,7,5,8,8,10,4,4,6.3,1.8466185312619388,7.0319522422528395,7.192040943120211
7,10,5,9,7,4,4,4,4,4,4,10,9,4,6,5.3,2.1931712199461306,7.0180360674562206,7.524098979852165
10,10,10,5,4,4,7,4,9,10,8,9,9,8,4,7.2,2.227105745132009,6.993157882468142,8.044271097134237
5,5,8,10,7,10,10,4,8,7,5,6,8,4,6,6.8,2.08806130178211,7.02535410267326,6.622981642714545
9,8,10,6,5,4,5,5,8,6,9,10,10,6,9,7.2,2.1354156504062622,7.017180611587973,7.720238874407287
6,10,8,7,8,5,4,10,9,9,8,7,5,9,5,7.1,2.071231517720798,7.030125064148924,7.560240687174921
7,7,10,4,10,8,4,6,5,8,8,8,10,10,10,7.7,2.0024984394500787,7.0312757129307855,6.916112738388062
5,8,7,10,10,6,10,5,9,8,6,10,4,7,5,7.0,2.04939015319192,7.046221434933022,7.476724013348688
8,8,7,9,6,6,7,7,10,6,9,9,6,6,8,7.4,1.42828568570857,7.019407600787178,7.680302801006948
5,5,9,4,9,4,9,8,7,7,7,6,5,8,5,6.6,1.4966629547095764,7.016698649696065,6.020485622395286
4,4,9,5,6,10,4,4,8,7,10,9,4,5,5,6.6,2.3748684174075834,7.029580340809029,5.113786087299975
5,10,5,5,9,9,6,7,6,8,4,9,9,9,6,7.3,1.676305461424021,7.032859841824942,7.035750519374201
9,10,10,9,5,6,8,5,5,10,8,9,5,8,5,6.9,1.8138357147217055,7.009781349816133,8.254586189975917
6,4,8,4,10,10,8,5,9,6,6,10,9,5,9,7.7,1.9,7.009253057960699,6.0984047032309485
10,4,8,5,6,8,6,4,10,5,4,4,10,7,4,6.2,2.3151673805580453,7.006126119814299,6.487590291844129
6,4,8,10,7,4,9,7,7,7,10,8,7,9,8,7.6,1.5620499351813308,7.024187447449594,6.463715025486902
5,4,6,10,9,5,8,5,7,7,5,6,9,8,9,6.9,1.5132745950421556,7.043645825996203,6.540434477361165
9,8,8,4,7,9,4,7,8,9,8,9,7,9,5,7.5,1.6881943016134133,7.021873070226816,7.21643463672439
6,4,7,10,8,7,8,10,6,9,5,7,4,10,10,7.6,2.0591260281974,7.032035922880212,6.725221748482418
9,5,10,9,6,7,10,8,8,4,5,8,5,5,7,6.7,1.7916472867168918,7.02692619057021,7.119310232728448
6,9,10,9,7,5,9,8,8,6,10,5,6,7,6,7.0,1.61245154965971,7.04423610621928,7.217123461891305
4,8,7,5,9,10,5,10,8,7,5,7,4,5,4,6.5,2.1563858652847827,7.037526496793264,6.60166223741599
5,5,7,8,10,6,5,4,9,8,6,5,5,8,8,6.4,1.624807680927192,7.041376858025991,6.777439378997766
6,4,6,8,6,10,4,4,4,10,7,6,5,6,8,6.4,2.2,7.02641833408228,5.7502197470100205
9,9,7,5,8,9,6,6,4,8,6,5,4,10,6,6.4,1.9078784028338913,7.021205094425722,7.629557150938341
8,6,7,6,6,8,9,5,9,8,8,8,9,7,5,7.6,1.42828568570857,7.0219732676800435,6.708213008342057
8,6,5,6,5,8,7,4,7,4,9,10,10,7,9,7.5,2.0615528128088303,7.01971178228527,6.639781920516894
8,7,9,5,7,8,7,7,8,4,8,5,10,10,7,7.4,1.8,7.021762411381813,6.8506462001178425
7,5,8,4,7,5,8,10,9,8,6,5,10,6,5,7.2,1.9390719429665317,7.02947178449612,5.890156135412729
7,8,8,6,8,9,6,6,5,8,4,8,4,5,7,6.2,1.661324772583615,7.019394660685225,7.053313670329004
7,5,4,10,6,8,6,8,5,7,7,8,8,9,8,7.4,1.1135528725660042,7.021859290601459,6.7509921563979285
10,5,4,4,4,5,4,9,4,6,10,5,9,7,9,6.8,2.181742422927143,7.0135135008765515,5.9870334583858265
9,5,6,6,4,6,7,9,7,8,7,9,7,5,8,7.3,1.1874342087037917,7.00950034693209,6.2099733668885815
5,9,4,8,10,8,6,8,4,5,6,4,7,10,4,6.2,1.9390719429665317,7.040985317567103,7.149697323128217
6,10,7,4,8,6,8,5,10,6,4,10,4,6,10,6.9,2.3000000000000003,7.035527294663029,6.755691271650901
6,10,9,5,6,9,9,6,9,6,8,10,6,7,5,7.5,1.6278820596099706,7.019897204831207,7.031061550511868
10,5,10,5,9,5,7,4,4,4,10,4,8,7,5,5.8,1.9899748742132397,7.030851055519089,7.580201176616028
9,4,4,6,9,7,5,4,8,6,6,9,4,4,7,6.0,1.6733200530681511,7.031218007132838,6.978288782513964
8,10,10,10,6,8,8,7,8,10,10,8,10,6,8,8.3,1.268857754044952,7.013169157373481,8.71410948569954
10,7,5,10,5,10,4,6,4,4,10,10,7,9,8,7.2,2.4413111231467406,7.007988715218055,7.9282346928693785
4,10,8,9,9,8,8,8,10,6,5,4,9,9,5,7.2,1.9390719429665317,7.044041443477677,7.10070481898774
4,7,6,6,8,5,5,10,6,5,6,10,7,7,9,7.0,1.8973665961010275,7.028625130489461,6.189276383611148
4,4,7,10,6,7,6,6,4,5,8,8,5,8,8,6.5,1.4317821063276353,7.048261320286343,6.069429224241973
10,4,10,9,8,10,8,9,6,6,6,5,7,9,9,7.5,1.6278820596099706,7.027727847204458,7.605642711651265
6,7,8,5,9,8,4,6,10,9,9,4,8,9,9,7.6,2.0591260281974,7.024259444829285,6.604585293992906
7,8,4,5,7,7,4,10,10,8,8,6,7,8,7,7.5,1.6881943016134133,7.024415883747421,6.897613386161982
4,9,5,6,4,6,10,4,9,9,5,5,5,9,7,6.9,2.071231517720798,7.01837943970516,5.8133179255474206
8,10,7,5,4,5,4,8,7,9,4,10,9,7,7,7.0,2.0,7.011335006707528,7.506564160027277
6,10,7,7,4,7,6,8,5,6,8,9,5,10,6,7.0,1.61245154965971,7.017928566415764,6.9751153536868316
6,9,10,9,5,6,4,10,10,6,7,9,10,6,7,7.5,2.0124611797498106,7.0321543351831535,7.518687763927468
4,10,5,9,10,8,8,10,7,4,4,8,9,6,10,7.4,2.0591260281974,7.028798832085675,7.452557584325882
7,5,6,8,9,10,8,8,7,4,9,7,8,5,6,7.2,1.7204650534085253,7.031822755774509,7.308731469222732
9,6,10,10,10,8,7,5,5,8,9,4,5,10,6,6.7,1.9000000000000001,7.022020716292718,8.3760395228225
5,4,7,8,4,7,7,7,10,8,7,10,7,6,10,7.9,1.445683229480096,7.033139044934937,5.858073166455118
4,6,5,9,9,4,9,8,8,7,6,5,10,7,10,7.4,1.9078784028338913,7.0442581667692705,6.633444991774175
6,5,6,9,4,7,8,8,7,8,6,5,5,10,5,6.9,1.57797338380595,7.024628445134729,6.491265255412701
7,10,5,8,8,10,7,9,7,7,6,5,8,8,4,7.1,1.7,7.016474159868404,7.714481934879727
4,6,6,9,4,4,10,9,10,8,5,10,7,8,9,8.0,2.0,7.040155434334926,6.09660258640306
9,9,8,9,10,9,8,4,5,8,7,7,6,7,8,6.9,1.445683229480096,7.0259445784836725,8.689328208290407
9,8,10,6,5,8,7,4,5,9,8,7,9,7,8,7.2,1.5362291495737217,7.017180611587973,7.2465250441093785
7,9,10,5,8,6,5,8,9,7,6,10,8,5,6,7.0,1.61245154965971,7.030112039894877,7.159140365686724
5,7,5,10,5,9,7,4,10,10,5,6,8,8,6,7.3,1.9519221295943134,7.022484750745056,6.558722021306279
5,5,4,9,8,8,10,10,10,6,5,10,8,5,7,7.9,1.972308292331602,7.04212244323092,6.04591928717547
7,8,4,4,10,7,7,7,8,6,8,9,8,5,6,7.1,1.1357816691600546,7.039936094739152,6.719296984148526
4,9,4,5,8,10,4,4,10,6,4,6,5,5,8,6.2,2.227105745132009,7.035457341176302,5.971298281157647
6,7,4,8,10,4,10,6,5,8,4,4,4,5,5,5.5,1.91049731745428,7.037566941822826,6.335863335246058
4,9,4,4,4,4,5,4,7,5,6,5,4,6,8,5.4,1.2806248474865698,7.023063050408895,5.446207910344551
10,4,7,8,9,6,6,5,9,6,6,10,4,5,4,6.1,1.8681541692269403,7.033610643066877,6.7975000637187275
4,4,4,4,5,5,8,9,6,10,5,6,6,7,4,6.6,1.8,7.018309846798751,4.470494900210818
5,6,4,6,7,9,10,5,8,9,7,4,8,8,6,7.4,1.8,7.029232638837252,5.438265377350305
6,8,5,5,4,4,7,5,5,7,6,6,8,4,8,6.0,1.4142135623730951,7.020099426832315,5.849736037204479
4,7,9,7,8,10,10,5,7,4,7,4,9,5,5,6.6,2.244994432064365,7.0264048295913,6.618131905116407
4,4,7,7,7,9,4,6,4,5,10,7,8,7,5,6.5,1.9621416870348585,7.034746346744447,5.293157677915668
5,6,6,4,5,7,6,6,10,4,7,7,5,4,4,6.0,1.7888543819998317,7.030071937388437,4.806163406489539
7,4,5,8,9,7,8,7,7,7,6,9,4,9,6,7.0,1.4142135623730951,7.029957198980059,6.422244501135348
5,10,4,6,10,8,5,10,8,4,5,9,8,4,10,7.1,2.2561028345356955,7.034491969205225,6.646306477411383
7,9,8,9,9,10,8,5,5,8,6,8,9,8,8,7.5,1.5652475842498528,7.03422550852265,7.998854612433955
5,4,4,9,7,6,7,5,9,4,5,5,7,5,5,5.8,1.4000000000000001,7.0313218323454745,5.592675888878761
4,9,4,7,8,6,6,6,6,6,9,4,7,8,10,6.8,1.661324772583615,7.0318454875263114,6.382402333066984
10,9,6,6,9,9,6,7,8,5,9,5,7,4,4,6.4,1.8,7.013747223197522,8.213859173118506
5,8,5,10,6,7,10,10,4,10,4,5,10,4,4,6.8,2.749545416973504,7.026349426827876,6.589575987394508
7,9,10,4,6,7,4,10,10,9,6,6,7,6,5,7.0,1.9493588689617927,7.028053091125615,7.075566233943777
8,6,8,8,9,9,9,7,10,4,6,5,10,7,10,7.7,2.1,7.030157989298255,7.420737709898632
8,5,10,7,6,7,4,8,6,5,7,10,6,10,5,6.8,1.9390719429665317,7.023780106841397,7.176748366663285
7,10,4,10,6,9,9,5,9,7,6,5,7,6,6,6.9,1.5132745950421556,7.008971767128054,7.599008969344792
7,7,9,9,10,7,6,8,5,5,6,7,4,9,6,6.3,1.4177446878757824,7.02706359470429,7.755347109508419
10,4,8,6,9,4,6,4,6,7,9,10,10,4,8,6.8,2.2715633383201093,7.03023255185131,7.34793922439555
6,4,9,9,8,7,9,6,4,9,5,7,4,7,4,6.2,1.8330302779823362,7.038901256838228,6.054202463351867
6,6,6,8,9,10,5,8,5,6,7,8,7,9,4,6.9,1.8138357147217055,7.032567944220917,6.89266555284895
4,6,7,8,5,6,6,7,10,6,7,4,4,7,5,6.2,1.661324772583615,7.032171249521608,5.893664630823354
4,7,6,5,4,5,4,8,5,7,4,6,6,10,5,6.0,1.7888543819998317,7.019948624126757,5.142937602266744
8,5,9,10,5,8,9,5,8,5,6,8,6,10,7,7.2,1.5999999999999999,7.025566843607848,7.573377681371788
10,7,4,7,7,7,4,6,6,10,4,7,7,8,8,6.7,1.7349351572897471,7.019002045783317,7.5659705507044475
6,8,5,4,9,9,10,7,9,5,6,8,5,8,4,7.1,1.9209372712298547,7.037745449427094,6.373362744405168
8,8,4,8,6,6,9,9,8,7,10,9,4,4,7,7.3,2.0024984394500787,7.011179771342034,6.6279720107565705
8,6,5,5,7,4,10,6,8,4,6,7,8,7,8,6.8,1.7776388834631178,7.01794741809002,6.417670374377338
6,9,5,8,4,10,4,4,8,6,6,6,5,9,9,6.7,2.0518284528683193,7.009439313690959,6.403223089041831
4,10,6,9,7,9,6,4,10,5,6,4,5,4,8,6.1,2.071231517720798,7.0272419568297435,6.263984625947947
8,6,10,4,6,4,5,6,9,5,6,6,10,7,10,6.8,2.039607805437114,7.012388658289565,6.814038578944046
8,9,9,5,8,8,7,9,5,7,9,6,5,7,4,6.7,1.6155494421403513,7.022049127008957,7.907066029471961
10,5,5,5,6,9,9,8,4,5,7,6,7,10,5,7.0,1.8973665961010275,7.012632431122549,6.632263828910314
10,4,9,6,4,5,5,5,10,9,7,4,6,6,8,6.5,1.857417562100671,7.0034090820664,6.797106296258385
9,10,10,8,9,9,5,5,5,9,4,5,8,8,4,6.2,1.9390719429665317,7.011987697733623,8.869335346558435
9,10,9,7,8,9,5,10,7,7,6,4,7,6,8,6.9,1.7,7.02423183867023,8.345677657938884
6,6,4,6,5,6,5,5,8,4,9,5,5,6,6,5.9,1.445683229480096,7.02254840285912,5.511563771079555
9,6,4,4,5,6,7,10,8,4,6,4,10,6,5,6.6,2.0591260281974,7.003819088438371,5.630038048351243
4,10,7,10,9,10,4,7,6,9,8,5,10,10,6,7.5,2.1095023109728985,7.038690467811084,7.67521396300955
9,9,8,6,7,10,4,6,5,8,8,8,9,5,9,7.2,1.9390719429665317,7.0094444409043195,7.887995441865791
6,7,6,5,10,9,10,6,5,5,10,6,7,9,8,7.5,1.857417562100671,7.0412768602773195,6.866070634802844
4,4,10,5,7,4,9,4,6,4,7,5,8,4,4,5.5,1.8027756377319946,7.029634137768737,4.724408801549243
10,8,7,4,8,6,6,10,5,8,10,10,4,5,8,7.2,2.181742422927143,7.016056753535432,8.040881412818937
6,8,7,5,6,5,4,6,6,6,7,5,4,5,6,5.4,0.9165151389911681,7.025738582351954,6.067803366071104
7,6,8,4,7,9,9,5,8,9,9,5,10,7,7,7.8,1.661324772583615,7.024498412341865,6.76130165414904
5,10,8,7,5,6,4,10,8,10,4,4,8,7,10,7.1,2.3853720883753127,7.029627066968487,6.422270775590415
7,8,7,6,8,9,6,5,7,6,9,7,10,8,4,7.1,1.8138357147217055,7.019545976521913,6.881591222098157
7,10,4,7,6,8,9,5,8,9,4,7,6,9,9,7.4,1.7435595774162693,7.010303453062593,7.037307012866489
5,10,5,10,5,10,5,7,9,9,6,4,8,10,7,7.5,1.9621416870348585,7.013789229805168,6.872121998297041
4,6,8,5,10,6,6,8,7,7,10,4,7,10,9,7.4,1.8,7.030161573581542,5.915834827295905
6,7,4,6,6,8,7,4,6,9,7,8,7,10,5,7.1,1.7,7.022834220843405,6.536180531525535
8,6,8,4,4,4,6,5,8,7,4,9,10,10,7,7.0,2.1447610589527217,7.017492007174525,6.208758082485688
7,8,8,5,5,7,7,9,7,4,9,9,5,8,9,7.4,1.6852299546352716,7.017741931946705,7.3088822589273965
7,4,9,5,6,5,4,8,9,6,5,4,4,4,10,5.9,2.1656407827707715,7.031046671123727,6.19215731023615
4,9,6,10,8,8,7,6,8,8,9,10,5,6,4,7.1,1.7578395831246945,7.037456134177669,6.527818161543834
4,10,7,8,8,8,6,5,7,6,10,10,4,10,8,7.4,2.0591260281974,7.0320610633343055,6.973088459868176
6,10,8,5,4,7,5,4,7,9,9,5,4,10,8,6.8,2.0880613017821097,7.025577258414231,6.620326648861751
5,6,9,6,4,5,10,7,4,9,9,6,4,7,7,6.8,1.9899748742132397,7.022222217155682,5.684949746857429
8,10,10,7,6,6,10,7,10,10,4,10,9,5,9,8.0,2.1908902300206643,7.0194650765085695,8.396377491022362
4,7,8,9,6,10,9,4,10,7,6,6,8,6,6,7.2,1.8867962264113207,7.028111450756585,6.7025575339940975
9,4,9,9,4,7,5,5,7,6,4,9,10,9,5,6.7,1.9519221295943134,7.024129922245791,7.497880840183911
4,6,9,7,4,7,4,6,7,5,10,4,4,5,4,5.6,1.8547236990991407,7.041894191943777,5.5347392481785525
8,9,4,7,10,9,10,5,9,7,8,10,6,7,9,8.0,1.61245154965971,7.016003454138404,7.829753655827502
6,9,10,4,4,6,6,9,9,10,5,8,10,9,6,7.8,1.7776388834631178,7.024937018860281,6.644276223857438
8,8,9,10,10,6,7,8,8,6,8,7,5,6,4,6.5,1.284523257866513,7.027058817170082,8.162556109227063
4,9,4,8,7,6,6,5,9,9,4,4,4,9,10,6.6,2.2891046284519194,7.025913333028109,6.529635096393374
5,5,4,10,8,5,8,4,8,7,5,8,9,10,9,7.3,1.9,7.032391516617163,6.851927192848086
6,6,5,7,5,4,10,4,10,8,9,8,7,5,9,7.4,2.2,7.015745307494692,6.346951801143123
4,7,6,10,8,6,9,7,9,7,9,7,10,4,8,7.6,1.6852299546352716,7.039414409129568,6.9271174707827186
8,4,5,4,8,9,5,4,7,5,4,6,9,9,7,6.5,1.91049731745428,7.016486480165324,5.9155865982720135
6,8,7,10,10,4,4,7,6,9,8,6,7,8,4,6.3,1.7349351572897473,7.040170273188717,7.7221771275751445
9,8,8,10,9,10,10,6,10,6,10,9,10,9,8,8.8,1.5362291495737217,7.018424957638613,8.938582927274453
7,5,8,10,4,4,6,8,6,10,9,4,10,4,5,6.6,2.33238075793812,7.030897004127162,6.460239990544566
8,4,7,8,10,8,9,9,9,10,7,6,4,6,6,7.4,1.8,7.02595936265917,7.081688675186971
7,7,5,8,4,7,4,5,9,8,6,7,7,8,8,6.9,1.445683229480096,7.01452086595266,6.48240329750961
4,8,9,5,5,10,4,6,6,8,9,10,5,6,7,7.1,1.972308292331602,7.023012546424257,5.909410826173348
5,4,7,10,9,9,8,6,4,8,7,4,10,8,8,7.2,1.886796226411321,7.037758105174278,6.733347186751773
5,4,4,7,8,6,4,10,8,9,7,4,9,6,5,6.8,2.039607805437114,7.04414260862127,5.511364071639338
8,10,10,5,10,10,8,5,8,9,6,6,6,6,4,6.8,1.7776388834631178,7.035138530182445,8.151404531705289
5,9,10,7,5,4,8,4,8,10,4,4,4,10,7,6.3,2.4515301344262523,7.037737336204321,6.89492912923272
7,4,5,4,6,10,6,10,7,4,4,7,9,8,6,7.1,2.071231517720798,7.036851204985422,5.495861348308593
7,6,5,4,5,10,8,9,6,5,6,10,8,6,5,7.3,1.8466185312619388,7.023439662258366,5.539992255375851
6,5,9,8,6,5,4,10,5,7,8,7,9,7,8,7.0,1.7888543819998317,7.024605674540164,6.4241227179076965
5,4,5,4,8,9,7,7,10,9,7,5,8,8,8,7.8,1.3266499161421599,7.0299395090424,5.53723307739391
5,10,10,8,6,7,5,8,6,8,4,6,8,7,8,6.7,1.3453624047073711,7.036096712404062,7.415148491421684
4,10,9,6,4,5,5,8,10,7,7,7,8,8,4,6.9,1.7,7.011955159387353,6.012862421612025
8,10,7,5,8,5,10,6,6,5,9,4,5,4,9,6.3,2.1,7.0274846582653465,7.64421335586977
4,4,4,4,5,4,7,5,6,8,9,9,8,5,10,7.1,1.9209372712298547,7.017429565110159,4.481447845226819
6,9,7,5,4,8,4,8,4,4,6,8,10,6,10,6.8,2.227105745132009,7.018728398743105,6.552751147530728
5,8,9,4,7,8,10,4,10,8,9,9,6,7,9,8.0,1.7888543819998317,7.024576266225583,6.715513729052827
4,9,7,9,7,10,6,10,7,5,6,9,9,8,7,7.7,1.676305461424021,7.031994728747864,7.090355889234469
6,10,6,5,5,9,8,7,6,6,8,6,8,4,10,7.2,1.661324772583615,7.026285709266938,7.168792684485802
7,4,10,8,8,7,8,7,4,7,8,10,10,6,10,7.7,1.8466185312619388,7.036966458051093,7.2143612650267
4,4,6,8,7,10,7,7,9,9,4,5,10,6,10,7.7,2.1,7.044809154927629,5.58887237866689
9,5,9,6,8,8,4,8,8,7,4,4,9,6,5,6.3,1.8466185312619388,7.02592592172884,6.966093668679558
10,4,10,10,8,8,10,6,10,9,6,8,7,7,8,7.9,1.374772708486752,7.04042903128642,8.049463628195946
7,6,4,9,7,9,9,4,5,10,7,5,6,10,10,7.5,2.247220505424423,7.01693309235232,6.67561363023128
9,5,6,7,7,10,6,8,8,8,10,9,7,5,6,7.7,1.6155494421403513,7.022303918126321,7.117719059913671
9,4,5,9,7,5,7,10,5,10,5,9,8,9,9,7.7,1.9519221295943134,7.0159908133006965,6.724741426025863
6,7,8,6,6,10,5,5,9,5,9,4,9,6,6,6.8,2.08806130178211,7.026653617602092,6.812485478130457
7,4,6,8,9,5,9,9,8,10,8,8,9,9,6,8.1,1.445683229480096,7.02515224907116,6.7543414850316115
4,4,4,6,4,7,5,6,8,6,6,6,8,7,4,6.3,1.1874342087037917,7.0334855296294,5.075592142272366
7,4,8,5,8,5,5,10,6,7,8,4,4,6,6,6.1,1.7578395831246947,7.032104930023669,5.782817676490442
6,4,4,7,9,8,10,8,9,8,6,7,6,10,6,7.8,1.4696938456699067,7.032693978175504,5.803146922776153
4,10,8,6,5,4,8,5,8,9,7,7,8,8,6,7.0,1.4832396974191326,7.0199455965367665,6.796673534973567
4,5,4,6,9,5,10,6,4,4,7,7,5,7,9,6.4,1.9078784028338913,7.038398350063247,5.254692970026625
8,6,5,4,5,4,5,4,8,8,5,6,9,10,9,6.8,2.1354156504062622,7.022789355123805,5.815159782078359
8,10,6,5,5,10,7,10,5,9,10,7,4,10,6,7.8,2.181742422927143,7.022720792718863,7.5530665750712584
8,10,4,10,5,7,8,10,8,4,5,7,10,10,4,7.3,2.238302928559939,7.005502383964712,7.530331850189523
8,4,10,10,10,10,8,10,10,8,8,6,6,8,9,8.3,1.4177446878757827,7.0321428457270425,7.821029453255476
9,4,10,9,6,5,6,7,6,7,6,8,10,7,10,7.2,1.5999999999999999,7.030666659455726,7.2161623544949425
8,10,4,9,9,10,5,6,6,8,7,9,8,10,7,7.6,1.624807680927192,7.02171664216989,8.249270540174487
6,7,8,7,4,6,6,6,6,4,6,6,9,9,7,6.5,1.4317821063276353,7.009994817705854,6.460567033383688
8,6,4,8,8,10,6,6,7,10,6,6,8,4,7,7.0,1.7888543819998317,7.008390018702727,7.138795458167211
7,4,6,6,4,8,9,10,5,5,9,4,10,10,5,7.5,2.3345235059857505,7.033110610962794,5.51020309573988
4,9,5,7,4,4,5,5,10,8,10,5,10,9,4,7.0,2.4899799195977463,7.020825329154677,6.08681091297456
4,5,5,8,10,6,10,10,6,6,4,4,6,9,5,6.6,2.154065922853802,7.034358423081275,5.956901143510225
6,7,8,4,5,6,7,10,4,7,7,4,10,6,9,7.0,2.04939015319192,7.024602198883356,5.91152234445769
9,6,8,9,6,8,7,6,8,10,7,6,7,6,10,7.5,1.4317821063276353,7.013380997439539,7.3451525885177835
10,10,9,5,8,9,10,5,5,10,4,8,10,10,7,7.8,2.2715633383201097,7.022842097870694,8.335770296326624
8,10,6,9,5,7,6,8,7,8,10,8,5,7,7,7.3,1.2688577540449522,7.019394371290993,7.75978282910918
4,8,4,5,10,4,8,6,5,10,4,5,6,4,5,5.7,1.8466185312619388,7.042542143913694,6.159769948502311
8,8,9,4,10,6,9,4,6,4,7,7,5,8,9,6.5,1.746424919657298,7.039292358436408,7.546088866763622
9,7,4,4,7,10,8,10,10,10,6,4,7,8,10,8.3,2.0024984394500787,7.01860081726864,6.674257441868374
5,5,8,6,9,7,10,9,6,9,9,6,4,9,8,7.7,1.7916472867168918,7.0397740742926445,6.203168486416166
6,8,6,4,4,10,6,6,10,7,5,9,8,4,9,7.4,2.0099751242241783,7.011520370680626,6.196825995701732
7,7,8,8,10,10,4,7,9,4,9,6,9,8,9,7.5,2.0615528128088303,7.026980835304515,7.687510902182836
8,4,6,9,10,4,8,4,10,10,5,5,8,10,5,6.9,2.4269322199023193,7.028722460767645,7.3122438092946895
10,10,8,8,4,5,6,4,5,8,6,10,5,9,10,6.8,2.1354156504062622,7.0033190503176455,8.147436008338248
9,4,9,4,6,8,4,10,9,10,5,8,9,8,7,7.8,1.8867962264113207,7.0047034693203445,6.615694703893733
8,5,5,8,10,10,9,8,9,7,4,4,10,6,9,7.6,2.1540659228538015,7.029868223257784,6.638761814789833
8,8,8,10,9,7,8,6,9,6,9,10,10,4,8,7.7,1.846618531261939,7.020763255484626,7.936157705219274
6,5,7,5,5,7,10,4,6,5,10,6,5,9,4,6.6,2.2,7.024928689660622,5.90902839602878
10,4,8,8,8,9,7,8,10,5,10,8,9,4,4,7.4,2.2,7.0246723153240795,7.178269896819162
4,10,6,6,10,9,9,4,7,5,8,6,10,9,9,7.6,1.9078784028338913,7.039075136371011,6.477658438887671
7,6,10,6,8,10,4,8,8,7,5,7,7,8,5,6.9,1.7,7.036028598990083,7.143986461040635
9,10,5,6,6,5,5,10,4,5,8,10,4,6,9,6.6,2.2891046284519194,7.008043473182577,7.377271888154767
4,7,9,4,8,7,5,6,5,7,8,8,7,6,4,6.3,1.2688577540449522,7.018645552314292,5.733767514621487
5,7,4,10,6,9,9,9,4,5,7,7,4,6,9,6.9,1.972308292331602,7.030434776730407,6.06815863943319
6,7,6,10,4,10,7,8,8,10,7,9,9,9,6,8.3,1.268857754044952,7.020779215713722,6.564638683457155
4,6,6,8,5,8,6,4,5,9,4,5,10,8,5,6.4,2.0591260281974,7.034552328477576,5.5971240004784075
7,4,7,8,4,5,7,5,7,5,7,8,8,5,10,6.7,1.6155494421403513,7.017236462238438,6.0897699603013296
8,8,9,6,10,10,6,10,8,4,10,4,7,6,9,7.4,2.2449944320643644,7.020803624743484,8.05974138550975
9,7,10,7,6,7,5,10,8,6,7,7,4,5,7,6.6,1.624807680927192,7.009171593485696,7.525953266881318
10,9,7,9,6,4,6,7,9,9,4,9,5,8,9,7.0,2.0,7.028692574538023,8.171235086587503
10,10,4,8,8,6,7,4,7,8,7,7,4,8,6,6.4,1.3564659966250536,7.0195201668271325,8.070808957144633
9,10,7,9,9,4,10,8,8,7,5,5,6,7,5,6.5,1.746424919657298,7.008727563614414,7.874960840757856
5,10,8,10,6,4,6,7,9,4,5,5,5,5,8,5.8,1.6,7.024744891985762,7.168728990722701
9,5,5,8,8,9,6,6,5,6,9,4,4,10,6,6.5,2.0124611797498106,7.015105382309654,7.1337863957614855
8,6,5,7,6,5,7,9,5,8,7,9,8,6,8,7.2,1.4000000000000001,7.019566176618165,6.732725096640826
4,9,8,5,9,6,8,7,8,5,6,4,8,6,4,6.2,1.4696938456699067,7.0438800940517226,6.652652367801359
10,6,4,10,6,6,10,6,4,4,7,9,10,8,8,7.2,2.08806130178211,7.011288597432068,7.796649849974207
6,7,9,7,6,10,6,10,5,5,9,6,7,4,6,6.8,2.039607805437114,7.0245299115279805,6.307952580086039
4,5,5,10,9,8,5,5,5,7,8,7,4,6,6,6.1,1.3,7.032239147676156,5.939015249910352
8,8,5,6,6,10,5,10,5,4,7,9,9,9,8,7.6,2.1071307505705477,7.017295304959847,7.236524435594248
7,9,7,8,5,4,6,6,7,10,4,8,4,4,7,6.0,1.9493588689617927,7.020230654963849,7.129765180266062
10,6,5,4,5,8,9,6,5,10,9,8,6,9,7,7.7,1.5524174696260025,7.005759675267373,6.690295009778518
4,7,7,8,5,10,8,8,6,6,4,4,8,5,7,6.6,1.8547236990991407,7.027373970089461,6.30704575981747
5,4,7,4,7,6,4,7,10,9,9,8,6,9,10,7.8,1.8867962264113207,7.032719659386847,5.279370342729911
4,7,4,10,7,6,4,9,5,9,6,5,7,9,6,6.6,1.7435595774162693,7.033862952300041,6.071633202607784
9,4,5,8,9,9,9,6,5,4,10,9,8,7,6,7.3,1.9000000000000001,7.018114748345809,6.801614360737483
9,4,8,5,9,9,10,4,6,9,7,8,6,9,5,7.3,1.9,7.026968168319122,6.518969213604496
5,7,10,8,10,4,8,6,9,8,5,6,8,6,6,6.6,1.4966629547095764,7.040232968601937,7.061762274121545
6,7,8,4,10,8,6,5,8,9,10,8,5,5,5,6.9,1.8138357147217055,7.031954017600034,6.641002431926112
4,5,9,10,6,9,9,10,10,6,6,7,10,10,6,8.3,1.7349351572897473,7.029743582533595,6.248730174137627
4,8,10,10,9,5,7,10,5,4,10,9,8,4,9,7.1,2.3,7.04081631754998,7.275248622794276
9,8,9,4,8,9,5,6,8,6,6,10,8,8,4,7.0,1.7888543819998317,7.026715861972903,7.312416288072038
8,5,6,10,5,5,6,5,5,10,7,4,6,9,8,6.5,1.857417562100671,7.0145995697983015,6.813664910695725
6,8,10,9,6,8,5,4,4,6,6,5,5,5,7,5.5,1.2041594578792296,7.032449490509815,7.527525514178313
